UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
1734936805.5,7567,1214640,7567,14,7568,119,498951,1.36576e+11
1734936806.0,7567,1214660,7567,34,7568,107,498940,1.36578e+11
1734936806.5,7567,1214676,7567,131,7568,101,498939,1.3658e+11
1734936807.0,7568,1214730,7567,136,7568,62,498960,1.36586e+11
1734936807.5,7568,1214754,7567,134,7568,39,498957,1.36589e+11
1734936808.0,7568,1214773,7567,138,7568,52,498957,1.36591e+11
1734936808.5,7568,1214805,7567,124,7568,44,498958,1.36595e+11
1734936809.0,7568,1214812,7567,131,7568,48,498959,1.36596e+11
1734936809.5,7568,1214862,7568,10,7569,323,498994,1.36601e+11
1734936810.0,7568,1214879,7567,131,7568,2,498994,1.36603e+11
1734936810.5,7568,1214926,7567,142,7568,20,498982,1.36608e+11
1734936811.0,7568,1214944,7567,136,7568,13,498981,1.36611e+11
1734936811.5,7568,1214948,7567,136,7568,32,498979,1.36611e+11
1734936812.0,7568,1214967,7567,128,7568,8,498980,1.36613e+11
1734936812.5,7568,1215015,7567,126,7568,5,498963,1.36619e+11
1734936813.0,7568,1215035,7567,126,7568,32,498955,1.36621e+11
1734936813.5,7567,1215095,7567,46,7568,84,498919,1.36628e+11
1734936814.0,7567,1215175,7566,41,7567,155,498928,1.36637e+11
1734936814.5,7566,1215228,7565,47,7566,8,498924,1.36643e+11
1734936815.0,7566,1215246,7565,28,7566,53,498925,1.36645e+11
1734936815.5,7565,1215262,7565,27,7566,37,498922,1.36647e+11
1734936816.0,7566,1215292,7565,27,7566,14,498915,1.3665e+11
1734936816.5,7566,1215317,7566,6,7567,189,498934,1.36653e+11
1734936817.0,7566,1215337,7566,17,7567,157,498948,1.36655e+11
1734936817.5,7566,1215353,7566,3,7567,147,498949,1.36657e+11
1734936818.0,7567,1215358,7566,2,7567,146,498947,1.36658e+11
1734936818.5,7565,1215393,7565,37,7566,3,498974,1.36661e+11
1734936819.0,7565,1215410,7565,33,7566,31,498975,1.36663e+11
1734936819.5,7566,1215437,7565,20,7566,34,498995,1.36666e+11
1734936820.0,7565,1215452,7565,11,7566,32,498991,1.36668e+11
1734936820.5,7565,1215464,7565,10,7566,37,499001,1.3667e+11
1734936821.0,7566,1215471,7565,10,7566,32,499003,1.3667e+11
1734936821.5,7565,1215483,7565,4,7566,35,499004,1.36672e+11
1734936822.0,7566,1215493,7564,79,7565,8,499006,1.36673e+11
1734936822.5,7565,1215516,7564,78,7565,7,499014,1.36675e+11
1734936823.0,7565,1215525,7565,12,7566,49,499013,1.36676e+11
1734936823.5,7565,1215559,7564,73,7565,17,499027,1.3668e+11
1734936824.0,7564,1215591,7564,71,7566,40,499033,1.36684e+11
1734936824.5,7565,1215597,7565,58,7566,39,499033,1.36685e+11
1734936825.0,7565,1215602,7565,60,7566,25,499031,1.36685e+11
1734936825.5,7565,1215606,7565,58,7566,18,499031,1.36686e+11
1734936826.0,7565,1215615,7565,53,7566,19,499031,1.36687e+11
1734936826.5,7566,1215621,7565,52,7566,14,499035,1.36687e+11
1734936827.0,7565,1215629,7565,47,7566,14,499039,1.36688e+11
1734936827.5,7565,1215638,7565,44,7566,11,499041,1.36689e+11
1734936828.0,7565,1215657,7565,44,7566,2,499038,1.36691e+11
1734936828.5,7566,1215675,7566,5,7567,104,499032,1.36694e+11
1734936829.0,7566,1215682,7566,15,7567,103,499034,1.36694e+11
1734936829.5,7566,1215684,7566,21,7567,104,499036,1.36695e+11
1734936830.0,7566,1215741,7566,4,7567,64,499013,1.36701e+11
1734936830.5,7567,1215757,7566,36,7567,55,499020,1.36703e+11
1734936831.0,7567,1215865,7566,50,7568,120,499090,1.36715e+11
1734936831.5,7567,1215875,7567,31,7568,110,499094,1.36716e+11
1734936832.0,7566,1215913,7566,45,7567,4,499089,1.36721e+11
1734936832.5,7568,1215930,7566,39,7568,100,499083,1.36722e+11
1734936833.0,7566,1215938,7566,34,7567,6,499086,1.36723e+11
1734936833.5,7566,1216060,7565,96,7566,85,499031,1.36737e+11
1734936834.0,7566,1216133,7565,98,7566,13,498994,1.36745e+11
1734936834.5,7567,1216153,7566,147,7567,8,498995,1.36748e+11
1734936835.0,7568,1216167,7567,57,7568,106,499000,1.36749e+11
1734936835.5,7567,1216169,7567,64,7568,109,499002,1.3675e+11
1734936836.0,7567,1216176,7567,59,7568,112,499007,1.3675e+11
1734936836.5,7567,1216192,7567,44,7568,111,499009,1.36752e+11
1734936837.0,7568,1216217,7567,23,7568,114,499010,1.36755e+11
1734936837.5,7566,1216251,7566,111,7568,130,499014,1.36759e+11
1734936838.0,7567,1216266,7566,65,7567,21,499010,1.36761e+11
